"No.","Time","Source","Destination","Protocol","Length","Info"
"189","11:50:29.409276","fe80::4d4:45f3:401:5ef3","ff02::fb","MDNS","366","Standard query 0x0000 PTR _companion-link._tcp.local, ""QU"" question PTR _homekit._tcp.local, ""QU"" question PTR _sleep-proxy._udp.local, ""QU"" question PTR Hayleyâ\200\231s MacBook Air._companion-link._tcp.local PTR Reisâ\200\231s MacBook Pro._companion-link._tcp.local PTR The squads Apple TV._companion-link._tcp.local PTR Mylesâ\200\231 MacBook Pro._companion-link._tcp.local PTR 69DA8E26-28E3-5843-9F7D-CA1F2C29CAB9._homekit._tcp.local OPT"
"190","11:50:29.409276","fe80::1082:a55b:fa8:d78c","ff02::fb","MDNS","1505","Standard query 0x0000 PTR _companion-link._tcp.local, ""QM"" question PTR KlausMacBookPro._companion-link._tcp.local PTR Gisselleâ\200\231s MacBook Pro._companion-link._tcp.local PTR Amandaâ\200\231s MacBook Air (2)._companion-link._tcp.local PTR Ioanna's iPad._companion-link._tcp.local PTR Alexâ\200\231s MacBook Air._companion-link._tcp.local PTR Deundreâ\200\231s MacBook Air._companion-link._tcp.local PTR Nicoleâ\200\231s MacBook Pro (2)._companion-link._tcp.local PTR Erikaâ\200\231s MacBook Air._companion-link._tcp.local PTR Amyâ\200\231s MacBook Pro._companion-link._tcp.local PTR M.G. Tv._companion-link._tcp.local PTR Lanceâ\200\231s iPad._companion-link._tcp.local PTR Meganâ\200\231s MacBook Pro (2)._companion-link._tcp.local PTR YRJDaLoneWolf._companion-link._tcp.local PTR Kaylaâ\200\231s MacBook (1569)._companion-link._tcp.local PTR Dylanâ\200\231s MacBook Air._companion-link._tcp.local PTR emmaâ\200\231s MacBook Pro._companion-link._tcp.local PTR Reis Ehmanâ\200\231s iPad._companion-link._tcp.local PTR Selinâ\200\231s TV._companion-link._tcp.local PTR Titaaa._companion-link._tcp.local PTR Ashleyâ\200\231s MacBook Pro (2)._companion-link._tcp.local PTR iPad._companion-link._tcp.local PTR iPad (19)._companion-link._tcp.local PTR Brettâ\200\231s MacBook Pro._companion-link._tcp.local PTR delaneyâ\200\231s MacBook Air._companion-link._tcp.local PTR MacBook Pro\302\240â\200\224 Arina._companion-link._tcp.local PTR Sidneyâ\200\231s MacBook Air._companion-link._tcp.local PTR Jaredâ\200\231s MacBook Air._companion-link._tcp.local PTR Allexeâ\200\231s MacBook Air._companion-link._tcp.local PTR Nicoleâ\200\231s MacBook Pro._companion-link._tcp.local PTR Sophiaâ\200\231s MacBook Pro._companion-link._tcp.local PTR Jeovanyâ\200\231s MacBook Air._companion-link._tcp.local PTR Arnelleâ\200\231s MacBook Pro._companion-link._tcp.local PTR Anniqueâ\200\231s MacBook Air._companion-link._tcp.local PTR Albertâ\200\231s iMac._companion-link._tcp.local PTR Austinâ\200\231s MacBook Pro (2)._companion-link._tcp.local PTR Naomiâ\200\231s MacBook._companion-link._tcp.local PTR Hayleyâ\200\231s MacBook Air._companion-link._tcp.local PTR Reisâ\200\231s MacBook Pro._companion-link._tcp.local PTR The squads Apple TV._companion-link._tcp.local PTR Mylesâ\200\231 MacBook Pro._companion-link._tcp.local OPT"
"191","11:50:29.409276","fe80::1082:a55b:fa8:d78c","ff02::fb","MDNS","752","Standard query 0x0000 PTR _homekit._tcp.local, ""QM"" question PTR _sleep-proxy._udp.local, ""QM"" question TXT Del'McQuannterrias._airplay._tcp.local, ""QM"" question PTR D655C080-4398-545C-B468-6A982C6BCBB9._homekit._tcp.local PTR 7F31A117-B151-577E-90F1-1DC82C2790A0._homekit._tcp.local PTR D652C4B3-E44D-58D6-82D7-BC61B1CE285D._homekit._tcp.local PTR C608435C-5128-532A-84A3-42BFA51FF300._homekit._tcp.local PTR 69DA8E26-28E3-5843-9F7D-CA1F2C29CAB9._homekit._tcp.local PTR 70-35-60-63.1 Nick's Apple TV._sleep-proxy._udp.local PTR 70-35-60-63.1 Apple TV (2)._sleep-proxy._udp.local PTR 70-35-60-63.1 Selinâ\200\231s TV._sleep-proxy._udp.local PTR 70-35-60-63.1 Titaaa._sleep-proxy._udp.local PTR 70-35-60-63.1 941 TV._sleep-proxy._udp.local PTR 70-35-60-63.1 YRJDaLoneWolf._sleep-proxy._udp.local PTR 70-35-60-63.1 gabyTV:)._sleep-proxy._udp.local PTR 70-35-60-63.1 M.G. Tv._sleep-proxy._udp.local OPT"
"192","11:50:29.463259","fe80::2e64:1fff:fe65:70be","ff02::fb","MDNS","518","Standard query response 0x0000 TXT, cache flush NSEC, cache flush Del'McQuannterrias._airplay._tcp.local"
"193","11:50:29.467836","162.159.136.234","10.181.26.48","TLSv1.2","109","Application Data"
"194","11:50:29.482065","fe80::1091:3f34:4fca:d11b","ff02::fb","MDNS","932","Standard query 0x0000 PTR _companion-link._tcp.local, ""QU"" question PTR _sleep-proxy._udp.local, ""QU"" question PTR Brettâ\200\231s MacBook Pro._companion-link._tcp.local PTR Allexeâ\200\231s MacBook Air._companion-link._tcp.local PTR Bedroom (2)._companion-link._tcp.local PTR Jeovanyâ\200\231s MacBook Air._companion-link._tcp.local PTR The squads Apple TV._companion-link._tcp.local PTR Sidneyâ\200\231s MacBook Air._companion-link._tcp.local PTR Hayleyâ\200\231s MacBook Air._companion-link._tcp.local PTR Sophiaâ\200\231s MacBook Pro._companion-link._tcp.local PTR Naomiâ\200\231s MacBook._companion-link._tcp.local PTR delaneyâ\200\231s MacBook Air._companion-link._tcp.local PTR gabbyâ\200\231s MacBook Air._companion-link._tcp.local PTR caro 2.0._companion-link._tcp.local PTR Albertâ\200\231s iMac._companion-link._tcp.local PTR Austinâ\200\231s MacBook Pro (2)._companion-link._tcp.local PTR Jaredâ\200\231s MacBook Air._companion-link._tcp.local PTR Nicoleâ\200\231s MacBook Pro._companion-link._tcp.local PTR Mylesâ\200\231 MacBook Pro._companion-link._tcp.local PTR Reisâ\200\231s MacBook Pro._companion-link._tcp.local PTR Anniqueâ\200\231s MacBook Air._companion-link._tcp.local PTR MacBook Pro\302\240â\200\224 Arina._companion-link._tcp.local PTR 70-35-60-63.1 M.G. Tv._sleep-proxy._udp.local PTR 70-35-60-63.1 gabyTV:)._sleep-proxy._udp.local OPT"
"195","11:50:29.482065","fe80::c5b:6957:f30c:bf0a","ff02::fb","MDNS","219","Standard query response 0x0000 PTR Arnelleâ\200\231s MacBook Pro._companion-link._tcp.local TXT"
"196","11:50:29.482603","fe80::882:dda5:62b5:4b60","ff02::fb","MDNS","1398","Standard query 0x0000 PTR _companion-link._tcp.local, ""QM"" question PTR Albertâ\200\231s iMac._companion-link._tcp.local PTR The squads Apple TV._companion-link._tcp.local PTR Naomiâ\200\231s MacBook._companion-link._tcp.local PTR Austinâ\200\231s MacBook Pro (2)._companion-link._tcp.local PTR Jeovanyâ\200\231s MacBook Air._companion-link._tcp.local PTR Sophiaâ\200\231s MacBook Pro._companion-link._tcp.local PTR Allexeâ\200\231s MacBook Air._companion-link._tcp.local PTR Anniqueâ\200\231s MacBook Air._companion-link._tcp.local PTR Alexâ\200\231s MacBook Air._companion-link._tcp.local PTR Amyâ\200\231s MacBook Pro._companion-link._tcp.local PTR Nicoleâ\200\231s MacBook Pro._companion-link._tcp.local PTR gabbyâ\200\231s MacBook Air._companion-link._tcp.local PTR Sidneyâ\200\231s MacBook Air._companion-link._tcp.local PTR iPad._companion-link._tcp.local PTR Hayleyâ\200\231s MacBook Air._companion-link._tcp.local PTR Dylanâ\200\231s MacBook Air._companion-link._tcp.local PTR Erikaâ\200\231s MacBook Air._companion-link._tcp.local PTR Mylesâ\200\231 MacBook Pro._companion-link._tcp.local PTR Deundreâ\200\231s MacBook Air._companion-link._tcp.local PTR Brettâ\200\231s MacBook Pro._companion-link._tcp.local PTR emmaâ\200\231s MacBook Pro._companion-link._tcp.local PTR Reisâ\200\231s MacBook Pro._companion-link._tcp.local PTR delaneyâ\200\231s MacBook Air._companion-link._tcp.local PTR Ioanna's iPad._companion-link._tcp.local PTR Jaredâ\200\231s MacBook Air._companion-link._tcp.local PTR KlausMacBookPro._companion-link._tcp.local PTR Veronicaâ\200\231s MacBook Air._companion-link._tcp.local PTR Reis Ehmanâ\200\231s iPad._companion-link._tcp.local PTR Bedroom (2)._companion-link._tcp.local PTR Nicoleâ\200\231s MacBook Pro (2)._companion-link._tcp.local PTR Peterâ\200\231s MacBook Pro (2)._companion-link._tcp.local PTR caro 2.0._companion-link._tcp.local PTR Arnelleâ\200\231s MacBook Pro._companion-link._tcp.local PTR M.G. Tv._companion-link._tcp.local PTR Meganâ\200\231s MacBook Pro (2)._companion-link._tcp.local PTR YRJDaLoneWolf._companion-link._tcp.local PTR Living Room*._companion-link._tcp.local OPT"
"197","11:50:29.485781","fe80::1897:c793:5a8f:469f","ff02::1:ff01:5ef3","ICMPv6","86","Neighbor Solicitation for fe80::4d4:45f3:401:5ef3 from c4:b3:01:d2:ad:9d"
"198","11:50:29.491750","fe80::882:dda5:62b5:4b60","ff02::fb","MDNS","769","Standard query 0x0000 PTR _homekit._tcp.local, ""QM"" question PTR _sleep-proxy._udp.local, ""QM"" question PTR 69DA8E26-28E3-5843-9F7D-CA1F2C29CAB9._homekit._tcp.local PTR 47D154E7-8D63-5144-A7CF-2E54D89CFCDB._homekit._tcp.local PTR D655C080-4398-545C-B468-6A982C6BCBB9._homekit._tcp.local PTR 7F31A117-B151-577E-90F1-1DC82C2790A0._homekit._tcp.local PTR 644F840F-0905-57C4-B0C1-85CE9A8BBC26._homekit._tcp.local PTR 70-35-60-63.1 gabyTV:)._sleep-proxy._udp.local PTR 70-35-60-63.1 Nick's Apple TV._sleep-proxy._udp.local PTR 70-35-60-63.1 Apple TV (2)._sleep-proxy._udp.local PTR 70-35-60-63.1 Bedroom (2)._sleep-proxy._udp.local PTR 70-35-60-63.1 941 TV._sleep-proxy._udp.local PTR 70-35-60-63.1 M.G. Tv._sleep-proxy._udp.local PTR 70-35-60-63.1 YRJDaLoneWolf._sleep-proxy._udp.local PTR 70-35-60-63.1 Living Room*._sleep-proxy._udp.local PTR 70-35-60-63.1 julianna apple tv._sleep-proxy._udp.local OPT"
"199","11:50:29.508588","10.181.26.48","162.159.136.234","TCP","54","2488  >  443 [ACK] Seq=1 Ack=1006 Win=2063 Len=0"
"200","11:50:29.529510","fe80::14e0:8cda:f637:a4f2","ff02::fb","MDNS","141","Standard query response 0x0000 PTR 70-35-60-63.1 Nick's Apple TV._sleep-proxy._udp.local"
"201","11:50:29.533123","fe80::1c61:76aa:4cc2:1dbb","ff02::fb","MDNS","172","Standard query response 0x0000 PTR iPad (19)._companion-link._tcp.local TXT"
"202","11:50:29.544751","fe80::1c3d:3aa2:fde0:3efa","ff02::1:ff99:a89d","ICMPv6","86","Neighbor Solicitation for fe80::1842:3f86:1d99:a89d from c8:d0:83:d0:c1:01"
"203","11:50:29.547768","162.159.136.234","10.181.26.48","TLSv1.2","457","Application Data"
"204","11:50:29.559822","fe80::c8f:d6b6:e71d:7cb0","ff02::fb","MDNS","138","Standard query response 0x0000 PTR Jeovanyâ\200\231s MacBook Air._companion-link._tcp.local"
"205","11:50:29.563011","fe80::448:b7f8:8bad:373f","ff02::fb","MDNS","236","Standard query response 0x0000 PTR Kaylaâ\200\231s MacBook (1569)._companion-link._tcp.local TXT"
"206","11:50:29.563484","fe80::1027:fc2e:82fa:dd53","ff02::fb","MDNS","141","Standard query response 0x0000 PTR Austinâ\200\231s MacBook Pro (2)._companion-link._tcp.local"
"207","11:50:29.569494","fe80::1087:af73:aa3c:fc74","ff02::fb","MDNS","233","Standard query response 0x0000 PTR Erikaâ\200\231s MacBook Air._companion-link._tcp.local TXT"
"208","11:50:29.574735","fe80::1c9a:509c:d583:18b5","ff02::fb","MDNS","180","Standard query response 0x0000 PTR Ioanna's iPad._companion-link._tcp.local TXT"
"209","11:50:29.587348","fe80::8f7:5627:edc8:7e41","ff02::fb","MDNS","463","Standard query 0x0000 PTR _companion-link._tcp.local, ""QU"" question PTR _homekit._tcp.local, ""QU"" question PTR _airplay._tcp.local, ""QU"" question PTR _airplay._tcp.local, ""QU"" question PTR _raop._tcp.local, ""QU"" question PTR _raop._tcp.local, ""QU"" question PTR _sleep-proxy._udp.local, ""QU"" question PTR iPad (19)._companion-link._tcp.local PTR Jeovanyâ\200\231s MacBook Air._companion-link._tcp.local PTR Kaylaâ\200\231s MacBook (1569)._companion-link._tcp.local PTR Austinâ\200\231s MacBook Pro (2)._companion-link._tcp.local PTR Erikaâ\200\231s MacBook Air._companion-link._tcp.local PTR Ioanna's iPad._companion-link._tcp.local PTR 70-35-60-63.1 Nick's Apple TV._sleep-proxy._udp.local OPT"
"210","11:50:29.587576","10.181.26.48","162.159.136.234","TCP","54","2488  >  443 [ACK] Seq=1 Ack=1409 Win=2067 Len=0"
"211","11:50:29.588465","fe80::1867:9760:27a7:1791","ff02::fb","MDNS","218","Standard query response 0x0000 PTR Deundreâ\200\231s MacBook Air._companion-link._tcp.local TXT"
"212","11:50:29.604971","fe80::1428:d535:2d97:2a85","ff02::fb","MDNS","132","Standard query response 0x0000 PTR Naomiâ\200\231s MacBook._companion-link._tcp.local"
"213","11:50:29.611084","fe80::18ce:54b3:9cb:928e","ff02::1:ffca:d11b","ICMPv6","86","Neighbor Solicitation for fe80::1091:3f34:4fca:d11b from 08:66:98:b6:7b:be"
"214","11:50:29.618630","10.181.26.48","10.181.27.255","UDP","305","54915  >  54915 Len=263"
"215","11:50:29.633529","fe80::ca:d62e:dfe2:25bd","ff02::fb","MDNS","462","Standard query response 0x0000 PTR Gisselleâ\200\231s MacBook Pro._companion-link._tcp.local TXT TXT, cache flush SRV, cache flush 0 0 62817 Gisselles-MacBook-Pro.local AAAA, cache flush fe80::ca:d62e:dfe2:25bd A, cache flush 10.181.26.45 NSEC, cache flush Gisselleâ\200\231s MacBook Pro._companion-link._tcp.local NSEC, cache flush Gisselles-MacBook-Pro.local"
"216","11:50:29.646102","fe80::fc23:faff:fe44:2732","ff02::16","ICMPv6","90","Multicast Listener Report Message v2"
"217","11:50:29.665661","fe80::a1ef:e618:f6b6:d68a","ff02::fb","MDNS","96","Standard query 0x0000 A knbyzvyulm.local, ""QM"" question"
"218","11:50:29.665661","fe80::a1ef:e618:f6b6:d68a","ff02::fb","MDNS","94","Standard query 0x0000 A jikubzvh.local, ""QM"" question"
"219","11:50:29.665661","fe80::18a9:d538:b72c:4763","ff02::fb","MDNS","602","Standard query response 0x0000 PTR 70-35-60-63.1 Apple TV (2)._sleep-proxy._udp.local TXT, cache flush TXT, cache flush NSEC, cache flush Apple TV (2)._airplay._tcp.local NSEC, cache flush 5855CA60FF86@Apple TV._raop._tcp.local"
"220","11:50:29.665661","fe80::cb4:2e19:1aa3:7f40","ff02::fb","MDNS","168","Standard query response 0x0000 TXT PTR M.G. Tv._companion-link._tcp.local"
"221","11:50:29.697538","fe80::b1:22b4:4842:7fe8","ff02::fb","MDNS","132","Standard query response 0x0000 PTR 70-35-60-63.1 941 TV._sleep-proxy._udp.local"
"222","11:50:29.708122","fe80::1428:d535:2d97:2a85","ff02::fb","MDNS","132","Standard query response 0x0000 PTR Naomiâ\200\231s MacBook._companion-link._tcp.local"
"223","11:50:29.714336","fe80::c5b:6957:f30c:bf0a","ff02::1:ffc8:7e41","ICMPv6","86","Neighbor Solicitation for fe80::8f7:5627:edc8:7e41 from ac:bc:32:9d:ec:19"
"224","11:50:29.718826","fe80::83d:4b9d:c9e2:8d0b","ff02::fb","MDNS","211","Standard query response 0x0000 TXT PTR Amyâ\200\231s MacBook Pro._companion-link._tcp.local"
"225","11:50:29.724543","fe80::1451:9759:f349:b504","ff02::16","ICMPv6","90","Multicast Listener Report Message v2"
"226","11:50:29.728534","fe80::1c3d:3aa2:fde0:3efa","ff02::fb","MDNS","137","Standard query response 0x0000 PTR 70-35-60-63.1 Bedroom (2)._sleep-proxy._udp.local"
"227","11:50:29.728534","fe80::456:d3e3:c9a6:977","ff02::fb","MDNS","136","Standard query response 0x0000 PTR Dylanâ\200\231s MacBook Air._companion-link._tcp.local"
"228","11:50:29.734505","fe80::fc23:faff:fe44:2732","ff02::16","ICMPv6","90","Multicast Listener Report Message v2"
"229","11:50:29.736133","fe80::4d4:45f3:401:5ef3","ff02::fb","MDNS","300","Standard query 0x0000 TXT Arnelleâ\200\231s MacBook Pro._companion-link._tcp.local, ""QU"" question TXT iPad (19)._companion-link._tcp.local, ""QU"" question TXT Erikaâ\200\231s MacBook Air._companion-link._tcp.local, ""QU"" question TXT Ioanna's iPad._companion-link._tcp.local, ""QU"" question TXT Deundreâ\200\231s MacBook Air._companion-link._tcp.local, ""QU"" question TXT Nicoleâ\200\231s MacBook Pro (2)._companion-link._tcp.local, ""QU"" question TXT M.G. Tv._companion-link._tcp.local, ""QU"" question OPT"
"230","11:50:29.747408","fe80::28:7af2:d11c:bfec","ff02::fb","MDNS","137","Standard query response 0x0000 PTR Hayleyâ\200\231s MacBook Air._companion-link._tcp.local"
"231","11:50:29.761045","162.159.136.234","10.181.26.48","TLSv1.2","130","Application Data"
"232","11:50:29.777380","fe80::877:809a:2ef8:2964","ff02::fb","MDNS","239","Standard query response 0x0000 PTR Veronicaâ\200\231s MacBook Air._companion-link._tcp.local TXT"
"233","11:50:29.792604","fe80::891:759b:80f6:9c33","ff02::fb","MDNS","214","Standard query response 0x0000 PTR Jaredâ\200\231s MacBook Air._companion-link._tcp.local TXT"
"234","11:50:29.792604","fe80::148e:2af9:8cec:16fd","ff02::fb","MDNS","755","Standard query 0x0000 PTR _airplay._tcp.local, ""QU"" question PTR _raop._tcp.local, ""QU"" question PTR Selinâ\200\231s TV._airplay._tcp.local PTR gabyTV:)._airplay._tcp.local PTR Del'McQuannterrias._airplay._tcp.local PTR Apple TV (2)._airplay._tcp.local PTR 941 TV._airplay._tcp.local PTR The squads Apple TV._airplay._tcp.local PTR YRJDaLoneWolf._airplay._tcp.local PTR Mikey's TV._airplay._tcp.local PTR Living Room TV._airplay._tcp.local PTR Titaaa._airplay._tcp.local PTR Nick's Apple TV._airplay._tcp.local PTR E0897E665D3E@M.G. Tv._raop._tcp.local PTR 28FF3C9DB3B9@Selinâ\200\231s TV._raop._tcp.local PTR B8782E3F5666@gabyTV:)._raop._tcp.local PTR A01828F406B2@Nick's Apple TV._raop._tcp.local PTR 5855CA60FF86@Apple TV._raop._tcp.local PTR 7CD1C3106832@941 TV._raop._tcp.local PTR 28FF3CA2F46B@The squads Apple TV._raop._tcp.local PTR 50DE06B4A575@YRJDaLoneWolf._raop._tcp.local PTR E0897E88A8E7@Titaaa._raop._tcp.local"
"235","11:50:29.800510","10.181.26.48","162.159.136.234","TCP","54","2488  >  443 [ACK] Seq=1 Ack=1485 Win=2066 Len=0"
"236","11:50:29.803766","10.181.26.48","239.255.255.250","SSDP","211","M-SEARCH * HTTP/1.1 "
"237","11:50:29.808449","fe80::79:669a:ca1:9e96","ff02::fb","MDNS","301","Standard query response 0x0000 PTR 70-35-60-63.1 YRJDaLoneWolf._sleep-proxy._udp.local TXT PTR YRJDaLoneWolf._companion-link._tcp.local PTR 7F31A117-B151-577E-90F1-1DC82C2790A0._homekit._tcp.local"
"238","11:50:29.823003","fe80::661c:aeff:fe64:e1c","ff02::1:ffec:16fd","ICMPv6","86","Neighbor Solicitation for fe80::148e:2af9:8cec:16fd from 64:1c:ae:64:0e:1c"
"239","11:50:29.835007","fe80::142f:c604:9776:f636","ff02::fb","MDNS","1140","Standard query response 0x0000 PTR 70-35-60-63.1 Selinâ\200\231s TV._sleep-proxy._udp.local TXT PTR Selinâ\200\231s TV._airplay._tcp.local PTR 28FF3C9DB3B9@Selinâ\200\231s TV._raop._tcp.local PTR Selinâ\200\231s TV._companion-link._tcp.local PTR D652C4B3-E44D-58D6-82D7-BC61B1CE285D._homekit._tcp.local TXT, cache flush TXT, cache flush SRV, cache flush 0 0 7000 Selins-TV.local SRV, cache flush 0 0 7000 Selins-TV.local AAAA, cache flush fe80::142f:c604:9776:f636 A, cache flush 10.181.24.222 NSEC, cache flush Selinâ\200\231s TV._airplay._tcp.local NSEC, cache flush 28FF3C9DB3B9@Selinâ\200\231s TV._raop._tcp.local NSEC, cache flush Selins-TV.local"
"240","11:50:29.835125","fe80::4d4:45f3:401:5ef3","ff02::fb","MDNS","183","Standard query 0x0000 TXT Amyâ\200\231s MacBook Pro._companion-link._tcp.local, ""QU"" question TXT Dylanâ\200\231s MacBook Air._companion-link._tcp.local, ""QU"" question OPT"
"241","11:50:29.835554","fe80::1842:3f86:1d99:a89d","ff02::fb","MDNS","279","Standard query response 0x0000 PTR, cache flush Collins-iPad.local PTR, cache flush Collins-iPad.local NSEC, cache flush D.9.8.A.9.9.D.1.6.8.F.3.2.4.8.1.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa NSEC, cache flush 189.25.181.10.in-addr.arpa OPT"
"242","11:50:29.862870","162.159.136.234","10.181.26.48","TLSv1.2","213","Application Data"
"243","11:50:29.866541","fe80::fe03:9fff:fe47:b426","ff02::1:ffec:16fd","ICMPv6","86","Neighbor Solicitation for fe80::148e:2af9:8cec:16fd from fc:03:9f:47:b4:26"
"244","11:50:29.870068","fe80::c8c:63:36b1:1ec1","ff02::fb","MDNS","290","Standard query response 0x0000 PTR The squads Apple TV._airplay._tcp.local PTR 28FF3CA2F46B@The squads Apple TV._raop._tcp.local PTR The squads Apple TV._companion-link._tcp.local PTR 69DA8E26-28E3-5843-9F7D-CA1F2C29CAB9._homekit._tcp.local"
"245","11:50:29.871637","fe80::661c:aeff:fe0d:bf5b","ff02::1:ffec:16fd","ICMPv6","86","Neighbor Solicitation for fe80::148e:2af9:8cec:16fd from 64:1c:ae:0d:bf:5b"
